date,AAPL
2012-08-30,0.13452371954917908
2012-08-31,0.1362164467573166
2012-09-04,0.1454455852508545
2012-09-05,0.1476656049489975
2012-09-06,0.1447569876909256
2012-09-07,0.1362292617559433
2012-09-10,0.13042983412742615
2012-09-11,0.14765889942646027
2012-09-12,0.16865746676921844
2012-09-13,0.21194644272327423
2012-09-14,0.1750195473432541
2012-09-17,0.1614048033952713
2012-09-18,0.15104719996452332
2012-09-19,0.1436837762594223
2012-09-20,0.1354164183139801
2012-09-21,0.13210932910442352
2012-09-24,0.1256265938282013
2012-09-25,0.150811567902565
2012-09-26,0.15137919783592224
2012-09-27,0.17508314549922943
2012-09-28,0.17390206456184387
2012-10-01,0.1716843694448471
2012-10-02,0.194771409034729
2012-10-03,0.21821141242980957
2012-10-04,0.19286377727985382
2012-10-05,0.18219324946403503
2012-10-08,0.1888158768415451
2012-10-09,0.23607826232910156
2012-10-10,0.2686452567577362
2012-10-11,0.2259049415588379
2012-10-12,0.2186550796031952
2012-10-15,0.21503964066505432
2012-10-16,0.232234925031662
2012-10-17,0.21309666335582733
2012-10-18,0.19858801364898682
2012-10-19,0.21331429481506348
2012-10-22,0.2031552791595459
2012-10-23,0.22832807898521423
2012-10-24,0.2893105149269104
2012-10-25,0.26985862851142883
2012-10-26,0.247908353805542
2012-10-31,0.2884654700756073
2012-11-01,0.26580795645713806
2012-11-02,0.22440862655639648
2012-11-05,0.21907846629619598
2012-11-06,0.27311691641807556
2012-11-07,0.2250010073184967
2012-11-08,0.2927013337612152
2012-11-09,0.33519911766052246
2012-11-12,0.31285610795021057
2012-11-13,0.28862708806991577
2012-11-14,0.28795379400253296
2012-11-15,0.27966123819351196
2012-11-16,0.3150145411491394
2012-11-19,0.36017343401908875
2012-11-20,0.28831785917282104
2012-11-21,0.29839733242988586
2012-11-23,0.26506268978118896
2012-11-26,0.22738423943519592
2012-11-27,0.22793324291706085
2012-11-28,0.2554476857185364
2012-11-29,0.24310317635536194
2012-11-30,0.23597106337547302
2012-12-03,0.19859883189201355
2012-12-04,0.19894513487815857
2012-12-05,0.21588048338890076
2012-12-06,0.2850189805030823
2012-12-07,0.3315854072570801
2012-12-10,0.318493515253067
2012-12-11,0.33414289355278015
2012-12-12,0.28325897455215454
2012-12-13,0.28507211804389954
2012-12-14,0.28823089599609375
2012-12-17,0.2958436906337738
2012-12-18,0.3530309796333313
2012-12-19,0.31160110235214233
2012-12-20,0.27542683482170105
2012-12-21,0.26745519042015076
2012-12-24,0.236532062292099
2012-12-26,0.23246431350708008
2012-12-27,0.21878692507743835
2012-12-28,0.225906640291214
2012-12-31,0.20714148879051208
2013-01-02,0.2591099143028259
2013-01-03,0.2339034080505371
2013-01-04,0.20155449211597443
2013-01-07,0.20454347133636475
2013-01-08,0.22833740711212158
2013-01-09,0.23243269324302673
2013-01-10,0.21465197205543518
2013-01-11,0.2367561310529709
2013-01-14,0.1988857388496399
2013-01-15,0.25136128067970276
2013-01-16,0.2583220899105072
2013-01-17,0.22320231795310974
2013-01-18,0.21197597682476044
2013-01-22,0.18545962870121002
2013-01-23,0.2076714038848877
2013-01-24,0.22485308349132538
2013-01-25,0.275598406791687
2013-01-28,0.2917405366897583
2013-01-29,0.29782551527023315
2013-01-30,0.2412470281124115
2013-01-31,0.24038295447826385
2013-02-01,0.21970577538013458
2013-02-04,0.2319726049900055
2013-02-05,0.2534763514995575
2013-02-06,0.2577870786190033
2013-02-07,0.2948834002017975
2013-02-08,0.28846022486686707
2013-02-11,0.2209635227918625
2013-02-12,0.23345959186553955
2013-02-13,0.2618800103664398
2013-02-14,0.25342363119125366
2013-02-15,0.22907662391662598
2013-02-19,0.20464856922626495
2013-02-20,0.22860674560070038
2013-02-21,0.22124704718589783
2013-02-22,0.23229213058948517
2013-02-25,0.19481401145458221
2013-02-26,0.20812228322029114
2013-02-27,0.24588409066200256
2013-02-28,0.29713016748428345
2013-03-01,0.2237466275691986
2013-03-04,0.22723326086997986
2013-03-05,0.23204568028450012
2013-03-06,0.25416380167007446
2013-03-07,0.24209614098072052
2013-03-08,0.23852071166038513
2013-03-11,0.2242579460144043
2013-03-12,0.2444690763950348
2013-03-13,0.24725422263145447
2013-03-14,0.22637656331062317
2013-03-15,0.20830948650836945
2013-03-18,0.19732767343521118
2013-03-19,0.22473947703838348
2013-03-20,0.2397974282503128
2013-03-21,0.2029719054698944
2013-03-22,0.2119024246931076
2013-03-25,0.18412037193775177
2013-03-26,0.20441696047782898
2013-03-27,0.17813293635845184
2013-03-28,0.18551528453826904
2013-04-01,0.17954008281230927
2013-04-02,0.1972084790468216
2013-04-03,0.2283463478088379
2013-04-04,0.2066946029663086
2013-04-05,0.21969671547412872
2013-04-08,0.1926562488079071
2013-04-09,0.1929723620414734
2013-04-10,0.18724031746387482
2013-04-11,0.18662968277931213
2013-04-12,0.19074119627475739
2013-04-15,0.17323699593544006
2013-04-16,0.17730505764484406
2013-04-17,0.17697398364543915
2013-04-18,0.25613167881965637
2013-04-19,0.25395211577415466
2013-04-22,0.267936110496521
2013-04-23,0.2518969774246216
2013-04-24,0.2537689805030823
2013-04-25,0.3441220223903656
2013-04-26,0.2728634774684906
2013-04-29,0.24918611347675323
2013-04-30,0.24625901877880096
2013-05-01,0.2585950195789337
2013-05-02,0.2641936242580414
2013-05-03,0.2274113893508911
2013-05-06,0.1925388127565384
2013-05-07,0.1989583969116211
2013-05-08,0.21616986393928528
2013-05-09,0.19831028580665588
2013-05-10,0.1985253244638443
2013-05-13,0.1910495012998581
2013-05-14,0.19179245829582214
2013-05-15,0.20469975471496582
2013-05-16,0.2476842701435089
2013-05-17,0.272041380405426
2013-05-20,0.2349090576171875
2013-05-21,0.2401195764541626
2013-05-22,0.25972461700439453
2013-05-23,0.2617747187614441
2013-05-24,0.24075451493263245
2013-05-28,0.20272710919380188
2013-05-29,0.2270297110080719
2013-05-30,0.22100357711315155
2013-05-31,0.19445854425430298
2013-06-03,0.18247495591640472
2013-06-04,0.21788553893566132
2013-06-05,0.19755896925926208
2013-06-06,0.20440109074115753
2013-06-07,0.21585428714752197
2013-06-10,0.20080025494098663
2013-06-11,0.2437361180782318
2013-06-12,0.21487978100776672
2013-06-13,0.19647490978240967
2013-06-14,0.20720283687114716
2013-06-17,0.18673625588417053
2013-06-18,0.1937127411365509
2013-06-19,0.17441752552986145
2013-06-20,0.18789687752723694
2013-06-21,0.20258264243602753
2013-06-24,0.21582357585430145
2013-06-25,0.24323737621307373
2013-06-26,0.2157299965620041
2013-06-27,0.20538067817687988
2013-06-28,0.2020319253206253
2013-07-01,0.23185519874095917
2013-07-02,0.21800386905670166
2013-07-03,0.2302524298429489
2013-07-05,0.24426774680614471
2013-07-08,0.2058652937412262
2013-07-09,0.2189502716064453
2013-07-10,0.22393012046813965
2013-07-11,0.22837026417255402
2013-07-12,0.20047207176685333
2013-07-15,0.18653999269008636
2013-07-16,0.17961645126342773
2013-07-17,0.18417103588581085
2013-07-18,0.16502061486244202
2013-07-19,0.15484410524368286
2013-07-22,0.1567186415195465
2013-07-23,0.15914680063724518
2013-07-24,0.15822109580039978
2013-07-25,0.18665404617786407
2013-07-26,0.1644846498966217
2013-07-29,0.1569504588842392
2013-07-30,0.1553943157196045
2013-07-31,0.1575954556465149
2013-08-01,0.16568708419799805
2013-08-02,0.15395979583263397
2013-08-05,0.13951382040977478
2013-08-06,0.15105107426643372
2013-08-07,0.16121873259544373
2013-08-08,0.16519573330879211
2013-08-09,0.14816142618656158
2013-08-12,0.14196860790252686
2013-08-13,0.15314728021621704
2013-08-14,0.20618946850299835
2013-08-15,0.20425161719322205
2013-08-16,0.1974712610244751
2013-08-19,0.16735395789146423
2013-08-20,0.17816324532032013
2013-08-21,0.18028603494167328
2013-08-22,0.18667955696582794
2013-08-23,0.18081438541412354
2013-08-26,0.15577557682991028
2013-08-27,0.1570388525724411
2013-08-28,0.18644028902053833
2013-08-29,0.18660995364189148
2013-08-30,0.1624540239572525
2013-09-03,0.1587861031293869
2013-09-04,0.18665137887001038
2013-09-05,0.17280855774879456
2013-09-06,0.15106923878192902
2013-09-09,0.16284596920013428
2013-09-10,0.15771178901195526
2013-09-11,0.23155717551708221
2013-09-12,0.24024292826652527
2013-09-13,0.20623938739299774
2013-09-16,0.16988353431224823
2013-09-17,0.2076837718486786
2013-09-18,0.2101607322692871
2013-09-19,0.2103169858455658
2013-09-20,0.17666509747505188
2013-09-23,0.17957785725593567
2013-09-24,0.23695936799049377
2013-09-25,0.19790847599506378
2013-09-26,0.19507186114788055
2013-09-27,0.16516771912574768
2013-09-30,0.15451815724372864
2013-10-01,0.17266269028186798
2013-10-02,0.17321333289146423
2013-10-03,0.16902124881744385
2013-10-04,0.18341787159442902
2013-10-07,0.1619986742734909
2013-10-08,0.1668771654367447
2013-10-09,0.18469052016735077
2013-10-10,0.18819008767604828
2013-10-11,0.17075546085834503
2013-10-14,0.1564004123210907
2013-10-15,0.16133390367031097
2013-10-16,0.16751523315906525
2013-10-17,0.15133878588676453
2013-10-18,0.13779795169830322
2013-10-21,0.1280161440372467
2013-10-22,0.14288124442100525
2013-10-23,0.224567249417305
2013-10-24,0.18753649294376373
2013-10-25,0.15818147361278534
2013-10-28,0.1539882868528366
2013-10-29,0.15797092020511627
2013-10-30,0.2318822145462036
2013-10-31,0.21213030815124512
2013-11-01,0.18353763222694397
2013-11-04,0.1728004664182663
2013-11-05,0.17378054559230804
2013-11-06,0.17200152575969696
2013-11-07,0.16147255897521973
2013-11-08,0.17771604657173157
2013-11-11,0.15232321619987488
2013-11-12,0.16959485411643982
2013-11-13,0.15883967280387878
2013-11-14,0.14473319053649902
2013-11-15,0.1375981867313385
2013-11-18,0.1332835853099823
2013-11-19,0.13704939186573029
2013-11-20,0.14058062434196472
2013-11-21,0.13708190619945526
2013-11-22,0.13446563482284546
2013-11-25,0.12577711045742035
2013-11-26,0.12424993515014648
2013-11-27,0.1249944418668747
2013-11-29,0.12586362659931183
2013-12-02,0.12608391046524048
2013-12-03,0.15143269300460815
2013-12-04,0.15133465826511383
2013-12-05,0.156361922621727
2013-12-06,0.15350207686424255
2013-12-09,0.14135155081748962
2013-12-10,0.1365407556295395
2013-12-11,0.13717041909694672
2013-12-12,0.14693717658519745
2013-12-13,0.1434049904346466
2013-12-16,0.1367725431919098
2013-12-17,0.1326584368944168
2013-12-18,0.13309529423713684
2013-12-19,0.1706710308790207
2013-12-20,0.15234598517417908
2013-12-23,0.13148275017738342
2013-12-24,0.13704867660999298
2013-12-26,0.13569441437721252
2013-12-27,0.1300661265850067
2013-12-30,0.12339649349451065
2013-12-31,0.12673181295394897
2014-01-02,0.12245146930217743
2014-01-03,0.12465228140354156
2014-01-06,0.12624581158161163
2014-01-07,0.1482541561126709
2014-01-08,0.14072738587856293
2014-01-09,0.14029748737812042
2014-01-10,0.14618420600891113
2014-01-13,0.14105334877967834
2014-01-14,0.15734750032424927
2014-01-15,0.14690077304840088
2014-01-16,0.14174716174602509
2014-01-17,0.14084342122077942
2014-01-21,0.1404290497303009
2014-01-22,0.15865029394626617
2014-01-23,0.16384944319725037
2014-01-24,0.16634292900562286
2014-01-27,0.1627475768327713
2014-01-28,0.1790524125099182
2014-01-29,0.23239529132843018
2014-01-30,0.22723889350891113
2014-01-31,0.19232788681983948
2014-02-03,0.17875348031520844
2014-02-04,0.20168165862560272
2014-02-05,0.18821868300437927
2014-02-06,0.18114806711673737
2014-02-07,0.1648765206336975
2014-02-10,0.15078552067279816
2014-02-11,0.15721338987350464
2014-02-12,0.14442160725593567
2014-02-13,0.14894185960292816
2014-02-14,0.13441026210784912
2014-02-18,0.13292154669761658
2014-02-19,0.1299242228269577
2014-02-20,0.15040865540504456
2014-02-21,0.15365144610404968
2014-02-24,0.14214973151683807
2014-02-25,0.15573005378246307
2014-02-26,0.15368516743183136
2014-02-27,0.154678076505661
2014-02-28,0.1552397459745407
2014-03-03,0.15562401711940765
2014-03-04,0.17163409292697906
2014-03-05,0.1520325094461441
2014-03-06,0.1475217640399933
2014-03-07,0.13882343471050262
2014-03-10,0.1368996798992157
2014-03-11,0.1395680159330368
2014-03-12,0.13720449805259705
2014-03-13,0.13630852103233337
2014-03-14,0.1458638459444046
2014-03-17,0.14511364698410034
2014-03-18,0.13622041046619415
2014-03-19,0.13401886820793152
2014-03-20,0.13776060938835144
2014-03-21,0.13811205327510834
2014-03-24,0.14004352688789368
2014-03-25,0.1537654995918274
2014-03-26,0.14575457572937012
2014-03-27,0.144222691655159
2014-03-28,0.15335042774677277
2014-03-31,0.13717690110206604
2014-04-01,0.13630421459674835
2014-04-02,0.13214679062366486
2014-04-03,0.1303965151309967
2014-04-04,0.1272054761648178
2014-04-07,0.13243582844734192
2014-04-08,0.1406368762254715
2014-04-09,0.14354434609413147
2014-04-10,0.13765068352222443
2014-04-11,0.14335043728351593
2014-04-14,0.15164123475551605
2014-04-15,0.14538785815238953
2014-04-16,0.1497674435377121
2014-04-17,0.14400991797447205
2014-04-21,0.1325492411851883
2014-04-22,0.13192561268806458
2014-04-23,0.12574906647205353
2014-04-24,0.1262511909008026
2014-04-25,0.1378728449344635
2014-04-28,0.13142910599708557
2014-04-29,0.1621176302433014
2014-04-30,0.15621517598628998
2014-05-01,0.15950754284858704
2014-05-02,0.15461412072181702
2014-05-05,0.14270800352096558
2014-05-06,0.14341022074222565
2014-05-07,0.14515289664268494
2014-05-08,0.1592949777841568
2014-05-09,0.146657794713974
2014-05-12,0.14233408868312836
2014-05-13,0.13455533981323242
2014-05-14,0.13263322412967682
2014-05-15,0.13049140572547913
2014-05-16,0.13724827766418457
2014-05-19,0.12787604331970215
2014-05-20,0.13337983191013336
2014-05-21,0.135166198015213
2014-05-22,0.1262991726398468
2014-05-23,0.12233461439609528
2014-05-27,0.11619845777750015
2014-05-28,0.118871308863163
2014-05-29,0.12283195555210114
2014-05-30,0.12312380224466324
2014-06-02,0.13705992698669434
2014-06-03,0.1542992889881134
2014-06-04,0.14378535747528076
2014-06-05,0.1387072205543518
2014-06-06,0.13847969472408295
2014-06-09,0.1366664618253708
2014-06-10,0.1606781780719757
2014-06-11,0.1619688719511032
2014-06-12,0.14843225479125977
2014-06-13,0.1616094708442688
2014-06-16,0.16525886952877045
2014-06-17,0.1544295996427536
2014-06-18,0.14907805621623993
2014-06-19,0.14874061942100525
2014-06-20,0.14673714339733124
2014-06-23,0.14097167551517487
2014-06-24,0.14028462767601013
2014-06-25,0.14249157905578613
2014-06-26,0.14975781738758087
2014-06-27,0.15061698853969574
2014-06-30,0.14498579502105713
2014-07-01,0.14358359575271606
2014-07-02,0.14101216197013855
2014-07-03,0.13529746234416962
2014-07-07,0.1439274251461029
2014-07-08,0.14328759908676147
2014-07-09,0.16152386367321014
2014-07-10,0.15673263370990753
2014-07-11,0.15431737899780273
2014-07-14,0.14495019614696503
2014-07-15,0.13627031445503235
2014-07-16,0.1406405121088028
2014-07-17,0.14344534277915955
2014-07-18,0.16369113326072693
2014-07-21,0.15089431405067444
2014-07-22,0.1383097916841507
2014-07-23,0.1309301257133484
2014-07-24,0.1528269350528717
2014-07-25,0.1519542783498764
2014-07-28,0.14521734416484833
2014-07-29,0.15019726753234863
2014-07-30,0.14481207728385925
2014-07-31,0.1515844464302063
2014-08-01,0.16640084981918335
2014-08-04,0.1803450882434845
2014-08-05,0.16072991490364075
2014-08-06,0.18043336272239685
2014-08-07,0.16081075370311737
2014-08-08,0.16331854462623596
2014-08-11,0.1688481867313385
2014-08-12,0.14810273051261902
2014-08-13,0.14923496544361115
2014-08-14,0.13793633878231049
2014-08-15,0.13118572533130646
2014-08-18,0.13791301846504211
2014-08-19,0.12876872718334198
2014-08-20,0.12787185609340668
2014-08-21,0.1300501972436905
2014-08-22,0.12500260770320892
2014-08-25,0.12468816339969635
2014-08-26,0.12356279045343399
2014-08-27,0.1213190108537674
2014-08-28,0.12376651912927628
2014-08-29,0.12347470223903656
2014-09-02,0.11911740154027939
2014-09-03,0.12427027523517609
2014-09-04,0.17449519038200378
2014-09-05,0.1684524118900299
2014-09-08,0.15662617981433868
2014-09-09,0.14745141565799713
2014-09-10,0.25815027952194214
2014-09-11,0.2592630386352539
2014-09-12,0.2010613977909088
2014-09-15,0.1953772008419037
2014-09-16,0.20619992911815643
2014-09-17,0.21655163168907166
2014-09-18,0.19925138354301453
2014-09-19,0.17053738236427307
2014-09-22,0.16888245940208435
2014-09-23,0.18244464695453644
2014-09-24,0.16937193274497986
2014-09-25,0.17237894237041473
2014-09-26,0.20585975050926208
2014-09-29,0.1678822785615921
2014-09-30,0.17721399664878845
2014-10-01,0.17345908284187317
2014-10-02,0.17975980043411255
2014-10-03,0.19204428791999817
2014-10-06,0.17184899747371674
2014-10-07,0.17555662989616394
2014-10-08,0.18165557086467743
2014-10-09,0.19150002300739288
2014-10-10,0.20731797814369202
2014-10-13,0.22218891978263855
2014-10-14,0.22877418994903564
2014-10-15,0.23978380858898163
2014-10-16,0.31350773572921753
2014-10-17,0.30035731196403503
2014-10-20,0.22622442245483398
2014-10-21,0.20995986461639404
2014-10-22,0.22231903672218323
2014-10-23,0.2038509100675583
2014-10-24,0.1849140226840973
2014-10-27,0.1646014153957367
2014-10-28,0.15706895291805267
2014-10-29,0.142955020070076
2014-10-30,0.15450863540172577
2014-10-31,0.14373372495174408
2014-11-03,0.13173125684261322
2014-11-04,0.13264474272727966
2014-11-05,0.13224279880523682
2014-11-06,0.13751746714115143
2014-11-07,0.1275636851787567
2014-11-10,0.12356241792440414
2014-11-11,0.1157911866903305
2014-11-12,0.11803879588842392
2014-11-13,0.12193486839532852
2014-11-14,0.13192546367645264
2014-11-17,0.1275174915790558
2014-11-18,0.14103563129901886
2014-11-19,0.13172391057014465
2014-11-20,0.1468859612941742
2014-11-21,0.13663680851459503
2014-11-24,0.146132230758667
2014-11-25,0.13390249013900757
2014-11-26,0.14970703423023224
2014-11-28,0.13745072484016418
2014-12-01,0.15732236206531525
2014-12-02,0.2654855251312256
2014-12-03,0.21565866470336914
2014-12-04,0.18442735075950623
2014-12-05,0.17445087432861328
2014-12-08,0.17409420013427734
2014-12-09,0.21032455563545227
2014-12-10,0.2277263104915619
2014-12-11,0.2332722246646881
2014-12-12,0.21440473198890686
2014-12-15,0.22411449253559113
2014-12-16,0.28235048055648804
2014-12-17,0.288307785987854
2014-12-18,0.27041739225387573
2014-12-19,0.216676265001297
2014-12-22,0.21147248148918152
2014-12-23,0.18618884682655334
2014-12-24,0.16983036696910858
2014-12-26,0.16344806551933289
2014-12-29,0.14756187796592712
2014-12-30,0.14493796229362488
2014-12-31,0.14966218173503876
2015-01-02,0.15261951088905334
2015-01-05,0.1946798712015152
2015-01-06,0.20443257689476013
2015-01-07,0.23173077404499054
2015-01-08,0.21211965382099152
2015-01-09,0.18565186858177185
2015-01-12,0.22139696776866913
2015-01-13,0.2330031841993332
2015-01-14,0.24884609878063202
2015-01-15,0.2579960227012634
2015-01-16,0.26552093029022217
2015-01-20,0.24136033654212952
2015-01-21,0.24673978984355927
2015-01-22,0.2316402941942215
2015-01-23,0.22321999073028564
2015-01-26,0.20819780230522156
2015-01-27,0.19523391127586365
2015-01-28,0.23031064867973328
2015-01-29,0.2591235637664795
2015-01-30,0.23154577612876892
2015-02-02,0.22943547368049622
2015-02-03,0.25309106707572937
2015-02-04,0.22824521362781525
2015-02-05,0.21938376128673553
2015-02-06,0.19281917810440063
2015-02-09,0.19546028971672058
2015-02-10,0.18943850696086884
2015-02-11,0.1690613031387329
2015-02-12,0.1622695028781891
2015-02-13,0.16931508481502533
2015-02-17,0.16284263134002686
2015-02-18,0.1652829349040985
2015-02-19,0.1495221108198166
2015-02-20,0.13268081843852997
2015-02-23,0.1310730129480362
2015-02-24,0.13491931557655334
2015-02-25,0.15809686481952667
2015-02-26,0.18423418700695038
2015-02-27,0.21685156226158142
2015-03-02,0.19099541008472443
2015-03-03,0.18059682846069336
2015-03-04,0.18128910660743713
2015-03-05,0.17843040823936462
2015-03-06,0.1942322552204132
2015-03-09,0.20652100443840027
2015-03-10,0.25232720375061035
2015-03-11,0.23462986946105957
2015-03-12,0.23410753905773163
2015-03-13,0.21766431629657745
2015-03-16,0.20945055782794952
2015-03-17,0.19069352746009827
2015-03-18,0.182332843542099
2015-03-19,0.20499873161315918
2015-03-20,0.18386727571487427
2015-03-23,0.1702055037021637
2015-03-24,0.16191424429416656
2015-03-25,0.1587473601102829
2015-03-26,0.16686105728149414
2015-03-27,0.18795880675315857
2015-03-30,0.16518476605415344
2015-03-31,0.15430116653442383
2015-04-01,0.15972687304019928
2015-04-02,0.18806812167167664
2015-04-06,0.1606076955795288
2015-04-07,0.15658478438854218
2015-04-08,0.15063254535198212
2015-04-09,0.16953572630882263
2015-04-10,0.16351443529129028
2015-04-13,0.1526748538017273
2015-04-14,0.14770889282226562
2015-04-15,0.14403478801250458
2015-04-16,0.14060132205486298
2015-04-17,0.13915057480335236
2015-04-20,0.1456393301486969
2015-04-21,0.1383671760559082
2015-04-22,0.1359344720840454
2015-04-23,0.13814334571361542
2015-04-24,0.13619275391101837
2015-04-27,0.13002698123455048
2015-04-28,0.14420226216316223
2015-04-29,0.2075691670179367
2015-04-30,0.19045309722423553
2015-05-01,0.1936473250389099
2015-05-04,0.17003720998764038
2015-05-05,0.17311783134937286
2015-05-06,0.1866888850927353
2015-05-07,0.21048524975776672
2015-05-08,0.19705140590667725
2015-05-11,0.17427867650985718
2015-05-12,0.18152916431427002
2015-05-13,0.17938801646232605
2015-05-14,0.1705610752105713
2015-05-15,0.14918576180934906
2015-05-18,0.1514337956905365
2015-05-19,0.15432974696159363
2015-05-20,0.14691421389579773
2015-05-21,0.14386212825775146
2015-05-22,0.13625812530517578
2015-05-26,0.1312696933746338
2015-05-27,0.14596082270145416
2015-05-28,0.13499318063259125
2015-05-29,0.13079364597797394
2015-06-01,0.13704434037208557
2015-06-02,0.13698451220989227
2015-06-03,0.13663718104362488
2015-06-04,0.13106104731559753
2015-06-05,0.13929028809070587
2015-06-08,0.13713999092578888
2015-06-09,0.14494851231575012
2015-06-10,0.1525263637304306
2015-06-11,0.14012137055397034
2015-06-12,0.13978657126426697
2015-06-15,0.13729599118232727
2015-06-16,0.14319506287574768
2015-06-17,0.1350444257259369
2015-06-18,0.13721394538879395
2015-06-19,0.12814059853553772
2015-06-22,0.12416686117649078
2015-06-23,0.1238199844956398
2015-06-24,0.12035006284713745
2015-06-25,0.1336960792541504
2015-06-26,0.1299871951341629
2015-06-29,0.1315317302942276
2015-06-30,0.14251361787319183
2015-07-01,0.15018193423748016
2015-07-02,0.13535849750041962
2015-07-06,0.12820085883140564
2015-07-07,0.13844676315784454
2015-07-08,0.15117307007312775
2015-07-09,0.16553744673728943
2015-07-10,0.18022750318050385
2015-07-13,0.15965911746025085
2015-07-14,0.14026206731796265
2015-07-15,0.13589970767498016
2015-07-16,0.1318271905183792
2015-07-17,0.12561282515525818
2015-07-20,0.12629994750022888
2015-07-21,0.12837180495262146
2015-07-22,0.14758825302124023
2015-07-23,0.19707930088043213
2015-07-24,0.1584968864917755
2015-07-27,0.1598847359418869
2015-07-28,0.16273421049118042
2015-07-29,0.1548449546098709
2015-07-30,0.16207431256771088
2015-07-31,0.15537776052951813
2015-08-03,0.15173688530921936
2015-08-04,0.20161540806293488
2015-08-05,0.2626860737800598
2015-08-06,0.242507666349411
2015-08-07,0.20634007453918457
2015-08-10,0.19738814234733582
2015-08-11,0.1830190271139145
2015-08-12,0.23145708441734314
2015-08-13,0.2959921360015869
2015-08-14,0.23349979519844055
2015-08-17,0.20887701213359833
2015-08-18,0.2019759863615036
2015-08-19,0.18755869567394257
2015-08-20,0.21615366637706757
2015-08-21,0.22049753367900848
2015-08-24,0.31599244475364685
2015-08-25,0.46902593970298767
2015-08-26,0.42614617943763733
2015-08-27,0.42642855644226074
2015-08-28,0.36393871903419495
2015-08-31,0.31312257051467896
2015-09-01,0.3022082448005676
2015-09-02,0.35892170667648315
2015-09-03,0.32817894220352173
2015-09-04,0.3204379677772522
2015-09-08,0.2971842288970947
2015-09-09,0.2531929910182953
2015-09-10,0.3042323887348175
2015-09-11,0.2747994065284729
2015-09-14,0.22305789589881897
2015-09-15,0.2363554984331131
2015-09-16,0.21183565258979797
2015-09-17,0.1917334794998169
2015-09-18,0.2558203339576721
2015-09-21,0.23437456786632538
2015-09-22,0.2054300308227539
2015-09-23,0.21026983857154846
2015-09-24,0.18166352808475494
2015-09-25,0.19808948040008545
2015-09-28,0.2080318033695221
2015-09-29,0.22048933804035187
2015-09-30,0.25100040435791016
2015-10-01,0.24509191513061523
2015-10-02,0.2543153166770935
2015-10-05,0.2352605164051056
2015-10-06,0.21086236834526062
2015-10-07,0.22596454620361328
2015-10-08,0.22334575653076172
2015-10-09,0.23479795455932617
2015-10-12,0.21750763058662415
2015-10-13,0.1910109519958496
2015-10-14,0.18659713864326477
2015-10-15,0.19054429233074188
2015-10-16,0.17739011347293854
2015-10-19,0.1677805483341217
2015-10-20,0.16676415503025055
2015-10-21,0.19164645671844482
2015-10-22,0.17847585678100586
2015-10-23,0.17104987800121307
2015-10-26,0.1724265217781067
2015-10-27,0.1834721863269806
2015-10-28,0.19507996737957
2015-10-29,0.22463147342205048
2015-10-30,0.18008586764335632
2015-11-02,0.169352725148201
2015-11-03,0.15272459387779236
2015-11-04,0.1630474478006363
2015-11-05,0.17207658290863037
2015-11-06,0.17037919163703918
2015-11-09,0.16631481051445007
2015-11-10,0.17333616316318512
2015-11-11,0.19580784440040588
2015-11-12,0.19018349051475525
2015-11-13,0.19037960469722748
2015-11-16,0.20158731937408447
2015-11-17,0.20776505768299103
2015-11-18,0.19473299384117126
2015-11-19,0.18674670159816742
2015-11-20,0.18583211302757263
2015-11-23,0.16315338015556335
2015-11-24,0.1692175418138504
2015-11-25,0.1794067770242691
2015-11-27,0.15303918719291687
2015-11-30,0.15360645949840546
2015-12-01,0.1539970487356186
2015-12-02,0.15140444040298462
2015-12-03,0.1575307995080948
2015-12-04,0.17739887535572052
2015-12-07,0.1789933294057846
2015-12-08,0.17932312190532684
2015-12-09,0.18886321783065796
2015-12-10,0.19601137936115265
2015-12-11,0.19041070342063904
2015-12-14,0.20714883506298065
2015-12-15,0.24822476506233215
2015-12-16,0.20511958003044128
2015-12-17,0.2451562136411667
2015-12-18,0.21595898270606995
2015-12-21,0.24052877724170685
2015-12-22,0.2210065871477127
2015-12-23,0.20393124222755432
2015-12-24,0.18783876299858093
2015-12-28,0.18362469971179962
2015-12-29,0.17301444709300995
2015-12-30,0.15425661206245422
2015-12-31,0.15735186636447906
2016-01-04,0.1573578119277954
2016-01-05,0.21717819571495056
2016-01-06,0.23043644428253174
2016-01-07,0.23796944320201874
2016-01-08,0.2583366930484772
2016-01-11,0.26523640751838684
2016-01-12,0.25880852341651917
2016-01-13,0.2618846595287323
2016-01-14,0.2969353199005127
2016-01-15,0.3093189001083374
2016-01-19,0.3328658938407898
2016-01-20,0.2929506003856659
2016-01-21,0.3384588360786438
2016-01-22,0.3288717269897461
2016-01-25,0.27928972244262695
2016-01-26,0.2667238712310791
2016-01-27,0.28956204652786255
2016-01-28,0.3387056291103363
2016-01-29,0.2958377003669739
2016-02-01,0.2597478926181793
2016-02-02,0.23582005500793457
2016-02-03,0.23669274151325226
2016-02-04,0.2830321192741394
2016-02-05,0.26903969049453735
2016-02-08,0.2569602131843567
2016-02-09,0.2862727642059326
2016-02-10,0.27849069237709045
2016-02-11,0.25246497988700867
2016-02-12,0.2769761085510254
2016-02-16,0.21870556473731995
2016-02-17,0.21396300196647644
2016-02-18,0.21351423859596252
2016-02-19,0.2028733193874359
2016-02-22,0.20237620174884796
2016-02-23,0.18122586607933044
2016-02-24,0.16533832252025604
2016-02-25,0.19724275171756744
