date,AAPL
2012-09-05,0.14623047411441803
2012-09-06,0.14430661499500275
2012-09-07,0.13702410459518433
2012-09-10,0.13216474652290344
2012-09-11,0.14730122685432434
2012-09-12,0.16828355193138123
2012-09-13,0.20935580134391785
2012-09-14,0.17599080502986908
2012-09-17,0.16009077429771423
2012-09-18,0.15019074082374573
2012-09-19,0.14334669709205627
2012-09-20,0.13590916991233826
2012-09-21,0.1332213431596756
2012-09-24,0.12590792775154114
2012-09-25,0.15150201320648193
2012-09-26,0.1536102592945099
2012-09-27,0.1748778074979782
2012-09-28,0.17099690437316895
2012-10-01,0.16982518136501312
2012-10-02,0.19564110040664673
2012-10-03,0.21975846588611603
2012-10-04,0.1947527527809143
2012-10-05,0.18775717914104462
2012-10-08,0.19280000030994415
2012-10-09,0.2428901493549347
2012-10-10,0.2673059105873108
2012-10-11,0.22617407143115997
2012-10-12,0.22312192618846893
2012-10-15,0.21910980343818665
2012-10-16,0.23305575549602509
2012-10-17,0.21609273552894592
2012-10-18,0.203212708234787
2012-10-19,0.21733173727989197
2012-10-22,0.20386409759521484
2012-10-23,0.22592878341674805
2012-10-24,0.28857970237731934
2012-10-25,0.26830941438674927
2012-10-26,0.24992604553699493
2012-10-31,0.28820061683654785
2012-11-01,0.26506307721138
2012-11-02,0.22640201449394226
2012-11-05,0.22228150069713593
2012-11-06,0.27883005142211914
2012-11-07,0.2278415411710739
2012-11-08,0.2934114336967468
2012-11-09,0.3410836160182953
2012-11-12,0.3168279528617859
2012-11-13,0.28684601187705994
2012-11-14,0.2888604402542114
2012-11-15,0.2845807671546936
2012-11-16,0.3202434182167053
2012-11-19,0.36530202627182007
2012-11-20,0.29623451828956604
2012-11-21,0.2968270182609558
2012-11-23,0.26325055956840515
2012-11-26,0.22893282771110535
2012-11-27,0.22973103821277618
2012-11-28,0.2575271725654602
2012-11-29,0.24598205089569092
2012-11-30,0.23443135619163513
2012-12-03,0.19576841592788696
2012-12-04,0.19767841696739197
2012-12-05,0.21234440803527832
2012-12-06,0.2822090685367584
2012-12-07,0.3337632715702057
2012-12-10,0.31782835721969604
2012-12-11,0.33081600069999695
2012-12-12,0.28295010328292847
2012-12-13,0.28581613302230835
2012-12-14,0.29495686292648315
2012-12-17,0.30259984731674194
2012-12-18,0.35986074805259705
2012-12-19,0.30981767177581787
2012-12-20,0.2707631289958954
2012-12-21,0.2653331160545349
2012-12-24,0.23491954803466797
2012-12-26,0.23301640152931213
2012-12-27,0.21709609031677246
2012-12-28,0.22389233112335205
2012-12-31,0.20184655487537384
2013-01-02,0.25347399711608887
2013-01-03,0.23094184696674347
2013-01-04,0.19839675724506378
2013-01-07,0.20216874778270721
2013-01-08,0.2301086187362671
2013-01-09,0.23357471823692322
2013-01-10,0.21539993584156036
2013-01-11,0.23793646693229675
2013-01-14,0.1990271657705307
2013-01-15,0.2513831853866577
2013-01-16,0.2570623755455017
2013-01-17,0.22549092769622803
2013-01-18,0.213400200009346
2013-01-22,0.18451061844825745
2013-01-23,0.20695844292640686
2013-01-24,0.22299449145793915
2013-01-25,0.2734830975532532
2013-01-28,0.2935333847999573
2013-01-29,0.2991238236427307
2013-01-30,0.24353572726249695
2013-01-31,0.245100736618042
2013-02-01,0.2231285572052002
2013-02-04,0.2369363009929657
2013-02-05,0.2551203668117523
2013-02-06,0.25793594121932983
2013-02-07,0.2949274182319641
2013-02-08,0.2870417535305023
2013-02-11,0.22100567817687988
2013-02-12,0.23749220371246338
2013-02-13,0.26445072889328003
2013-02-14,0.25544625520706177
2013-02-15,0.2314542979001999
2013-02-19,0.206448033452034
2013-02-20,0.22917985916137695
2013-02-21,0.21966585516929626
2013-02-22,0.23186607658863068
2013-02-25,0.19824516773223877
2013-02-26,0.2088051289319992
2013-02-27,0.24428877234458923
2013-02-28,0.29626724123954773
2013-03-01,0.22677138447761536
2013-03-04,0.23134836554527283
2013-03-05,0.23430275917053223
2013-03-06,0.25639086961746216
2013-03-07,0.24417638778686523
2013-03-08,0.24311450123786926
2013-03-11,0.2281954288482666
2013-03-12,0.24491889774799347
2013-03-13,0.24462325870990753
2013-03-14,0.2293325960636139
2013-03-15,0.21094951033592224
2013-03-18,0.20080414414405823
2013-03-19,0.22356100380420685
2013-03-20,0.23843201994895935
2013-03-21,0.2056981772184372
2013-03-22,0.2143929898738861
2013-03-25,0.1866959035396576
2013-03-26,0.20372971892356873
2013-03-27,0.17894604802131653
2013-03-28,0.18794122338294983
2013-04-01,0.1817585676908493
2013-04-02,0.1965385377407074
2013-04-03,0.22437314689159393
2013-04-04,0.20571818947792053
2013-04-05,0.21780523657798767
2013-04-08,0.19413839280605316
2013-04-09,0.19399674236774445
2013-04-10,0.1907401978969574
2013-04-11,0.18945670127868652
2013-04-12,0.1937490999698639
2013-04-15,0.1742544174194336
2013-04-16,0.17780356109142303
2013-04-17,0.17894010245800018
2013-04-18,0.2602580785751343
2013-04-19,0.2585218548774719
2013-04-22,0.2702527642250061
2013-04-23,0.2528822720050812
2013-04-24,0.2569670081138611
2013-04-25,0.35080695152282715
2013-04-26,0.2790006101131439
2013-04-29,0.2548027038574219
2013-04-30,0.25331684947013855
2013-05-01,0.25995853543281555
2013-05-02,0.2653353810310364
2013-05-03,0.22621457278728485
2013-05-06,0.1916399598121643
2013-05-07,0.2030961960554123
2013-05-08,0.2145407497882843
2013-05-09,0.1978081315755844
2013-05-10,0.20008030533790588
2013-05-13,0.19188955426216125
2013-05-14,0.19257852435112
2013-05-15,0.20543769001960754
2013-05-16,0.24642571806907654
2013-05-17,0.27266380190849304
2013-05-20,0.2356777936220169
2013-05-21,0.24159610271453857
2013-05-22,0.2629246711730957
2013-05-23,0.26415830850601196
2013-05-24,0.24345438182353973
2013-05-28,0.20459970831871033
2013-05-29,0.23012539744377136
2013-05-30,0.22247998416423798
2013-05-31,0.192193865776062
2013-06-03,0.18255236744880676
2013-06-04,0.21845754981040955
2013-06-05,0.19622917473316193
2013-06-06,0.20199236273765564
2013-06-07,0.21537776291370392
2013-06-10,0.20299449563026428
2013-06-11,0.24315062165260315
2013-06-12,0.21594779193401337
2013-06-13,0.19837892055511475
2013-06-14,0.2111915796995163
2013-06-17,0.1855962723493576
2013-06-18,0.1951463520526886
2013-06-19,0.1741293966770172
2013-06-20,0.18857140839099884
2013-06-21,0.20559220016002655
2013-06-24,0.21448802947998047
2013-06-25,0.24332967400550842
2013-06-26,0.21564927697181702
2013-06-27,0.20455260574817657
2013-06-28,0.20413918793201447
2013-07-01,0.23389963805675507
2013-07-02,0.2208409309387207
2013-07-03,0.23125433921813965
2013-07-05,0.24462278187274933
2013-07-08,0.20501914620399475
2013-07-09,0.21697214245796204
2013-07-10,0.224788099527359
2013-07-11,0.22910885512828827
2013-07-12,0.20113816857337952
2013-07-15,0.18576951324939728
2013-07-16,0.18056127429008484
2013-07-17,0.18376334011554718
2013-07-18,0.16398033499717712
2013-07-19,0.1554115116596222
2013-07-22,0.1551380306482315
2013-07-23,0.15679991245269775
2013-07-24,0.15590760111808777
2013-07-25,0.184707373380661
2013-07-26,0.16562573611736298
2013-07-29,0.15818944573402405
2013-07-30,0.15601655840873718
2013-07-31,0.1597626507282257
2013-08-01,0.168684184551239
2013-08-02,0.15652188658714294
2013-08-05,0.1410558819770813
2013-08-06,0.1521809846162796
2013-08-07,0.16170313954353333
2013-08-08,0.168020561337471
2013-08-09,0.15071575343608856
2013-08-12,0.14329321682453156
2013-08-13,0.15419070422649384
2013-08-14,0.20796914398670197
2013-08-15,0.20988889038562775
2013-08-16,0.19515153765678406
2013-08-19,0.16531994938850403
2013-08-20,0.17683322727680206
2013-08-21,0.17885902523994446
2013-08-22,0.18680086731910706
2013-08-23,0.18098920583724976
2013-08-26,0.1551194190979004
2013-08-27,0.15391190350055695
2013-08-28,0.1858902871608734
2013-08-29,0.18202626705169678
2013-08-30,0.15966852009296417
2013-09-03,0.15681585669517517
2013-09-04,0.18729832768440247
2013-09-05,0.16941845417022705
2013-09-06,0.14875102043151855
2013-09-09,0.1640833616256714
2013-09-10,0.15635114908218384
2013-09-11,0.23385266959667206
2013-09-12,0.23403999209403992
2013-09-13,0.20308062434196472
2013-09-16,0.17132550477981567
2013-09-17,0.20883360505104065
2013-09-18,0.21347446739673615
2013-09-19,0.2131999284029007
2013-09-20,0.17758893966674805
2013-09-23,0.18150904774665833
2013-09-24,0.23220832645893097
2013-09-25,0.19582156836986542
2013-09-26,0.1941792219877243
2013-09-27,0.16826416552066803
2013-09-30,0.15530546009540558
2013-10-01,0.17279097437858582
2013-10-02,0.17351748049259186
2013-10-03,0.17127224802970886
2013-10-04,0.18434101343154907
2013-10-07,0.16013213992118835
2013-10-08,0.16551542282104492
2013-10-09,0.1821802854537964
2013-10-10,0.18781733512878418
2013-10-11,0.172398641705513
2013-10-14,0.15701839327812195
2013-10-15,0.16210873425006866
2013-10-16,0.16910502314567566
2013-10-17,0.15149572491645813
2013-10-18,0.13923552632331848
2013-10-21,0.1287461519241333
2013-10-22,0.14448918402194977
2013-10-23,0.2213432341814041
2013-10-24,0.18217921257019043
2013-10-25,0.15713146328926086
2013-10-28,0.15429279208183289
2013-10-29,0.15840907394886017
2013-10-30,0.23269712924957275
2013-10-31,0.2160116732120514
2013-11-01,0.18744437396526337
2013-11-04,0.1744442582130432
2013-11-05,0.17041614651679993
2013-11-06,0.17248788475990295
2013-11-07,0.16296207904815674
2013-11-08,0.17980386316776276
2013-11-11,0.1523580551147461
2013-11-12,0.16735519468784332
2013-11-13,0.1582331359386444
2013-11-14,0.1448465883731842
2013-11-15,0.13774271309375763
2013-11-18,0.1325460970401764
2013-11-19,0.13745838403701782
2013-11-20,0.1417333334684372
2013-11-21,0.13702505826950073
2013-11-22,0.13521826267242432
2013-11-25,0.1244935616850853
2013-11-26,0.12375295162200928
2013-11-27,0.12521129846572876
2013-11-29,0.12601670622825623
2013-12-02,0.12618479132652283
2013-12-03,0.15522798895835876
2013-12-04,0.1503070890903473
2013-12-05,0.1573268473148346
2013-12-06,0.1535179316997528
2013-12-09,0.14034906029701233
2013-12-10,0.13564875721931458
2013-12-11,0.13651296496391296
2013-12-12,0.14727574586868286
2013-12-13,0.1413654386997223
2013-12-16,0.13560399413108826
2013-12-17,0.13253562152385712
2013-12-18,0.13351687788963318
2013-12-19,0.1747758835554123
2013-12-20,0.1521580070257187
2013-12-23,0.13091759383678436
2013-12-24,0.13850253820419312
2013-12-26,0.1355408877134323
2013-12-27,0.13119754195213318
2013-12-30,0.12483198940753937
2013-12-31,0.12805812060832977
2014-01-02,0.12390796095132828
2014-01-03,0.12520530819892883
2014-01-06,0.12794770300388336
2014-01-07,0.1507260501384735
2014-01-08,0.1431020200252533
2014-01-09,0.14237210154533386
2014-01-10,0.1485094279050827
2014-01-13,0.14317110180854797
2014-01-14,0.159364253282547
2014-01-15,0.14875759184360504
2014-01-16,0.14382168650627136
2014-01-17,0.14271903038024902
2014-01-21,0.14117681980133057
2014-01-22,0.16087475419044495
2014-01-23,0.16600002348423004
2014-01-24,0.1682690531015396
2014-01-27,0.1643376648426056
2014-01-28,0.1807868778705597
2014-01-29,0.2371443808078766
2014-01-30,0.22519955039024353
2014-01-31,0.18991106748580933
2014-02-03,0.17778894305229187
2014-02-04,0.201750248670578
2014-02-05,0.1881074458360672
2014-02-06,0.18131281435489655
2014-02-07,0.1649097502231598
2014-02-10,0.14945849776268005
2014-02-11,0.15544529259204865
2014-02-12,0.14311590790748596
2014-02-13,0.15032441914081573
2014-02-14,0.13407385349273682
2014-02-18,0.13298757374286652
2014-02-19,0.1305273473262787
2014-02-20,0.15011052787303925
2014-02-21,0.1538015604019165
2014-02-24,0.14321711659431458
2014-02-25,0.15634000301361084
2014-02-26,0.15474359691143036
2014-02-27,0.15418510138988495
2014-02-28,0.15620969235897064
2014-03-03,0.15651802718639374
2014-03-04,0.1717565506696701
2014-03-05,0.15199093520641327
2014-03-06,0.14825399219989777
2014-03-07,0.14073216915130615
2014-03-10,0.13775518536567688
2014-03-11,0.13993477821350098
2014-03-12,0.13728587329387665
2014-03-13,0.13620635867118835
2014-03-14,0.1446273773908615
2014-03-17,0.14275312423706055
2014-03-18,0.13382890820503235
2014-03-19,0.13199353218078613
2014-03-20,0.1368139088153839
2014-03-21,0.13701583445072174
2014-03-24,0.13861720263957977
2014-03-25,0.1527581512928009
2014-03-26,0.14401192963123322
2014-03-27,0.14205560088157654
2014-03-28,0.15221841633319855
2014-03-31,0.13483281433582306
2014-04-01,0.13484133780002594
2014-04-02,0.13068726658821106
2014-04-03,0.1293468177318573
2014-04-04,0.12587173283100128
2014-04-07,0.13240471482276917
2014-04-08,0.14197437465190887
2014-04-09,0.14382466673851013
2014-04-10,0.13555100560188293
2014-04-11,0.14247754216194153
2014-04-14,0.15125176310539246
2014-04-15,0.14384981989860535
2014-04-16,0.1509295552968979
2014-04-17,0.1448945701122284
2014-04-21,0.13251088559627533
2014-04-22,0.13184532523155212
2014-04-23,0.12612660229206085
2014-04-24,0.12742392718791962
2014-04-25,0.14012250304222107
2014-04-28,0.13215774297714233
2014-04-29,0.16494078934192657
2014-04-30,0.1584232598543167
2014-05-01,0.16038337349891663
2014-05-02,0.15500769019126892
2014-05-05,0.14206130802631378
2014-05-06,0.14300954341888428
2014-05-07,0.14512348175048828
2014-05-08,0.1593027561903
2014-05-09,0.14766883850097656
2014-05-12,0.14073967933654785
2014-05-13,0.13358977437019348
2014-05-14,0.13168303668498993
2014-05-15,0.13017745316028595
2014-05-16,0.13663792610168457
2014-05-19,0.1277647167444229
2014-05-20,0.13279110193252563
2014-05-21,0.13395458459854126
2014-05-22,0.1258784383535385
2014-05-23,0.1219400018453598
2014-05-27,0.11926183849573135
2014-05-28,0.12085361778736115
2014-05-29,0.1239866390824318
2014-05-30,0.12433113902807236
2014-06-02,0.13673534989356995
2014-06-03,0.15283389389514923
2014-06-04,0.14495423436164856
2014-06-05,0.1402752846479416
2014-06-06,0.13959123194217682
2014-06-09,0.13799551129341125
2014-06-10,0.16042163968086243
2014-06-11,0.1617000550031662
2014-06-12,0.1494482457637787
2014-06-13,0.16116270422935486
2014-06-16,0.16659888625144958
2014-06-17,0.15640494227409363
2014-06-18,0.15112879872322083
2014-06-19,0.1504335105419159
2014-06-20,0.1479797065258026
2014-06-23,0.14049559831619263
2014-06-24,0.14006300270557404
2014-06-25,0.14295682311058044
2014-06-26,0.1498769223690033
2014-06-27,0.1493636667728424
2014-06-30,0.14447201788425446
2014-07-01,0.14369632303714752
2014-07-02,0.14114513993263245
2014-07-03,0.13500741124153137
2014-07-07,0.14477837085723877
2014-07-08,0.1431887000799179
2014-07-09,0.16228528320789337
2014-07-10,0.15654060244560242
2014-07-11,0.1545550376176834
2014-07-14,0.14566780626773834
2014-07-15,0.13628879189491272
2014-07-16,0.14183250069618225
2014-07-17,0.14444385468959808
2014-07-18,0.16511844098567963
2014-07-21,0.1508178412914276
2014-07-22,0.1372678279876709
2014-07-23,0.13041722774505615
2014-07-24,0.15503713488578796
2014-07-25,0.1528697907924652
2014-07-28,0.14762093126773834
2014-07-29,0.15205205976963043
2014-07-30,0.146841362118721
2014-07-31,0.1527029126882553
2014-08-01,0.16859206557273865
2014-08-04,0.1831839382648468
2014-08-05,0.1647428721189499
2014-08-06,0.18252646923065186
2014-08-07,0.16444052755832672
2014-08-08,0.16667982935905457
2014-08-11,0.17064215242862701
2014-08-12,0.15034650266170502
2014-08-13,0.14940796792507172
2014-08-14,0.13791117072105408
2014-08-15,0.13136771321296692
2014-08-18,0.13669483363628387
2014-08-19,0.12647974491119385
2014-08-20,0.12651705741882324
2014-08-21,0.12933509051799774
2014-08-22,0.12371299415826797
2014-08-25,0.1240324154496193
2014-08-26,0.12246733903884888
2014-08-27,0.11845867335796356
2014-08-28,0.12217996269464493
2014-08-29,0.12128712981939316
2014-09-02,0.11535096168518066
2014-09-03,0.12298157066106796
2014-09-04,0.18714484572410583
2014-09-05,0.17358283698558807
2014-09-08,0.15880824625492096
2014-09-09,0.14705196022987366
2014-09-10,0.27292901277542114
2014-09-11,0.25647133588790894
2014-09-12,0.20060165226459503
2014-09-15,0.19838395714759827
2014-09-16,0.2100302278995514
2014-09-17,0.2140856683254242
2014-09-18,0.2011410892009735
2014-09-19,0.17345695197582245
2014-09-22,0.1709238588809967
2014-09-23,0.17290404438972473
2014-09-24,0.1651310920715332
2014-09-25,0.17103087902069092
2014-09-26,0.2023860216140747
2014-09-29,0.17219002544879913
2014-09-30,0.18066473305225372
2014-10-01,0.17742642760276794
2014-10-02,0.1822841763496399
2014-10-03,0.19176815450191498
2014-10-06,0.17038805782794952
2014-10-07,0.17236563563346863
2014-10-08,0.17796361446380615
2014-10-09,0.1878567636013031
2014-10-10,0.20523247122764587
2014-10-13,0.2187008559703827
2014-10-14,0.2248811423778534
2014-10-15,0.23448923230171204
2014-10-16,0.3020364046096802
2014-10-17,0.2926076054573059
2014-10-20,0.2204163372516632
2014-10-21,0.2020893096923828
2014-10-22,0.21455326676368713
2014-10-23,0.19607748091220856
2014-10-24,0.1784389466047287
2014-10-27,0.15581098198890686
2014-10-28,0.15223006904125214
2014-10-29,0.1437774896621704
2014-10-30,0.15979786217212677
2014-10-31,0.15263140201568604
2014-11-03,0.14100992679595947
2014-11-04,0.1403779685497284
2014-11-05,0.13924409449100494
2014-11-06,0.14278386533260345
2014-11-07,0.13324978947639465
2014-11-10,0.12839840352535248
2014-11-11,0.12129467725753784
2014-11-12,0.12185152620077133
2014-11-13,0.12456925958395004
2014-11-14,0.13219647109508514
2014-11-17,0.1264066994190216
2014-11-18,0.13865813612937927
2014-11-19,0.12984931468963623
2014-11-20,0.14424650371074677
2014-11-21,0.13447465002536774
2014-11-24,0.14336244761943817
2014-11-25,0.1317748725414276
2014-11-26,0.14665848016738892
2014-11-28,0.1345231682062149
2014-12-01,0.15746238827705383
2014-12-02,0.2654268145561218
2014-12-03,0.20912706851959229
2014-12-04,0.1789809614419937
2014-12-05,0.17070308327674866
2014-12-08,0.16989906132221222
2014-12-09,0.2075875997543335
2014-12-10,0.21987085044384003
2014-12-11,0.22413256764411926
2014-12-12,0.2017507255077362
2014-12-15,0.21546074748039246
2014-12-16,0.27970805764198303
2014-12-17,0.2861575484275818
2014-12-18,0.26681748032569885
2014-12-19,0.2130139321088791
2014-12-22,0.20601513981819153
2014-12-23,0.1822635382413864
2014-12-24,0.16626200079917908
2014-12-26,0.16082996129989624
2014-12-29,0.14617571234703064
2014-12-30,0.14153529703617096
2014-12-31,0.14729753136634827
2015-01-02,0.15043070912361145
2015-01-05,0.19123950600624084
2015-01-06,0.2025965452194214
2015-01-07,0.23074457049369812
2015-01-08,0.21541127562522888
2015-01-09,0.19117537140846252
2015-01-12,0.22740188241004944
2015-01-13,0.24087178707122803
2015-01-14,0.2538364827632904
2015-01-15,0.2619493901729584
2015-01-16,0.2670662999153137
2015-01-20,0.24251051247119904
2015-01-21,0.24683637917041779
2015-01-22,0.23422864079475403
2015-01-23,0.22779040038585663
2015-01-26,0.2108893096446991
2015-01-27,0.1969519406557083
2015-01-28,0.23327073454856873
2015-01-29,0.2610815167427063
2015-01-30,0.2315446436405182
2015-02-02,0.22696702182292938
2015-02-03,0.2506949305534363
2015-02-04,0.22583651542663574
2015-02-05,0.21698801219463348
2015-02-06,0.19111283123493195
2015-02-09,0.19557414948940277
2015-02-10,0.19194695353507996
2015-02-11,0.17179837822914124
2015-02-12,0.1638776957988739
2015-02-13,0.17063190042972565
2015-02-17,0.16113895177841187
2015-02-18,0.16325733065605164
2015-02-19,0.14822761714458466
2015-02-20,0.1326664835214615
2015-02-23,0.13181066513061523
2015-02-24,0.13598895072937012
2015-02-25,0.1583191603422165
2015-02-26,0.18295978009700775
2015-02-27,0.2150973081588745
2015-03-02,0.1885586529970169
2015-03-03,0.17886200547218323
2015-03-04,0.1829444020986557
2015-03-05,0.18245139718055725
2015-03-06,0.2002304494380951
2015-03-09,0.21133673191070557
2015-03-10,0.25606292486190796
2015-03-11,0.23296551406383514
2015-03-12,0.23177523910999298
2015-03-13,0.21728332340717316
2015-03-16,0.21236467361450195
2015-03-17,0.19396375119686127
2015-03-18,0.18616780638694763
2015-03-19,0.20804886519908905
2015-03-20,0.18364255130290985
2015-03-23,0.16761326789855957
2015-03-24,0.16095086932182312
2015-03-25,0.1580239236354828
2015-03-26,0.1673925369977951
2015-03-27,0.18803003430366516
2015-03-30,0.16646753251552582
2015-03-31,0.15614596009254456
2015-04-01,0.16049860417842865
2015-04-02,0.18926255404949188
2015-04-06,0.16236016154289246
2015-04-07,0.1585143357515335
2015-04-08,0.1521751582622528
2015-04-09,0.16951949894428253
2015-04-10,0.1635129153728485
2015-04-13,0.1538398265838623
2015-04-14,0.14926160871982574
2015-04-15,0.1448935568332672
2015-04-16,0.13982094824314117
2015-04-17,0.1392558068037033
2015-04-20,0.1454836130142212
2015-04-21,0.13886401057243347
2015-04-22,0.1357838213443756
2015-04-23,0.13825145363807678
2015-04-24,0.13666841387748718
2015-04-27,0.13058127462863922
2015-04-28,0.14354220032691956
2015-04-29,0.2066463977098465
2015-04-30,0.19229111075401306
2015-05-01,0.19362735748291016
2015-05-04,0.17286618053913116
2015-05-05,0.17457939684391022
2015-05-06,0.18754538893699646
2015-05-07,0.21145479381084442
2015-05-08,0.20153102278709412
2015-05-11,0.177267923951149
2015-05-12,0.17707675695419312
2015-05-13,0.17825710773468018
2015-05-14,0.17043328285217285
2015-05-15,0.15131297707557678
2015-05-18,0.15070293843746185
2015-05-19,0.1527106761932373
2015-05-20,0.14419451355934143
2015-05-21,0.141476109623909
2015-05-22,0.1343725621700287
2015-05-26,0.12889496982097626
2015-05-27,0.1453820914030075
2015-05-28,0.1311037838459015
2015-05-29,0.12769469618797302
2015-06-01,0.13554099202156067
2015-06-02,0.134330615401268
2015-06-03,0.13406983017921448
2015-06-04,0.12770530581474304
2015-06-05,0.13830599188804626
2015-06-08,0.13470634818077087
2015-06-09,0.1431514471769333
2015-06-10,0.15153487026691437
2015-06-11,0.13724009692668915
2015-06-12,0.13787338137626648
2015-06-15,0.13518528640270233
2015-06-16,0.14341746270656586
2015-06-17,0.13417237997055054
2015-06-18,0.13633106648921967
2015-06-19,0.12611301243305206
2015-06-22,0.12153375148773193
2015-06-23,0.12099853903055191
2015-06-24,0.1170947328209877
2015-06-25,0.1321454495191574
2015-06-26,0.12732496857643127
2015-06-29,0.12939369678497314
2015-06-30,0.14063946902751923
2015-07-01,0.14866867661476135
2015-07-02,0.13439981639385223
2015-07-06,0.1279943734407425
2015-07-07,0.1379961520433426
2015-07-08,0.15034344792366028
2015-07-09,0.1643715649843216
2015-07-10,0.1801827996969223
2015-07-13,0.15844440460205078
2015-07-14,0.1391601711511612
2015-07-15,0.13537004590034485
2015-07-16,0.1336449682712555
2015-07-17,0.1269311010837555
2015-07-20,0.12662796676158905
2015-07-21,0.12800173461437225
2015-07-22,0.14600905776023865
2015-07-23,0.19191372394561768
2015-07-24,0.1570102870464325
2015-07-27,0.16037771105766296
2015-07-28,0.16512934863567352
2015-07-29,0.1581966131925583
2015-07-30,0.1653604507446289
2015-07-31,0.15883350372314453
2015-08-03,0.15375244617462158
2015-08-04,0.2002614438533783
2015-08-05,0.25375160574913025
2015-08-06,0.23768465220928192
2015-08-07,0.20655491948127747
2015-08-10,0.19960960745811462
2015-08-11,0.18778927624225616
2015-08-12,0.23579147458076477
2015-08-13,0.3003232181072235
2015-08-14,0.2371784746646881
2015-08-17,0.20611512660980225
2015-08-18,0.19623200595378876
2015-08-19,0.1840762048959732
2015-08-20,0.21477465331554413
2015-08-21,0.21940922737121582
2015-08-24,0.3138878345489502
2015-08-25,0.4521201550960541
2015-08-26,0.4207310080528259
2015-08-27,0.42342105507850647
2015-08-28,0.3664969205856323
2015-08-31,0.3184766471385956
2015-09-01,0.307100385427475
2015-09-02,0.3608778715133667
2015-09-03,0.32918792963027954
2015-09-04,0.31199100613594055
2015-09-08,0.2823275625705719
2015-09-09,0.24681691825389862
2015-09-10,0.3011074662208557
2015-09-11,0.2759137749671936
2015-09-14,0.22350159287452698
2015-09-15,0.23635613918304443
2015-09-16,0.20671145617961884
2015-09-17,0.18743328750133514
2015-09-18,0.2541326880455017
2015-09-21,0.23492272198200226
2015-09-22,0.20503278076648712
2015-09-23,0.20707014203071594
2015-09-24,0.1802068054676056
2015-09-25,0.20065085589885712
2015-09-28,0.21035678684711456
2015-09-29,0.22379788756370544
2015-09-30,0.2521612048149109
2015-10-01,0.2439439296722412
2015-10-02,0.25717711448669434
2015-10-05,0.2383308708667755
2015-10-06,0.21070560812950134
2015-10-07,0.22678682208061218
2015-10-08,0.21933507919311523
2015-10-09,0.23062153160572052
2015-10-12,0.21228846907615662
2015-10-13,0.18572691082954407
2015-10-14,0.18585261702537537
2015-10-15,0.19165606796741486
2015-10-16,0.1819407045841217
2015-10-19,0.17219051718711853
2015-10-20,0.16946212947368622
2015-10-21,0.1936197727918625
2015-10-22,0.17882366478443146
2015-10-23,0.1717711240053177
2015-10-26,0.1728801131248474
2015-10-27,0.1820039302110672
2015-10-28,0.191598579287529
2015-10-29,0.21787245571613312
2015-10-30,0.17716725170612335
2015-11-02,0.16543099284172058
2015-11-03,0.1489807367324829
2015-11-04,0.16190196573734283
2015-11-05,0.17133012413978577
2015-11-06,0.16899991035461426
2015-11-09,0.16510535776615143
2015-11-10,0.17229607701301575
2015-11-11,0.19453561305999756
2015-11-12,0.1900363564491272
2015-11-13,0.189195916056633
2015-11-16,0.19769416749477386
2015-11-17,0.20088568329811096
2015-11-18,0.18637970089912415
2015-11-19,0.17908287048339844
2015-11-20,0.17924940586090088
2015-11-23,0.15756529569625854
2015-11-24,0.16574053466320038
2015-11-25,0.17837440967559814
2015-11-27,0.15264436602592468
2015-11-30,0.1544228196144104
2015-12-01,0.15596947073936462
2015-12-02,0.15334951877593994
2015-12-03,0.15965081751346588
2015-12-04,0.1796753853559494
2015-12-07,0.1798320710659027
2015-12-08,0.17838677763938904
2015-12-09,0.1873600035905838
2015-12-10,0.19378319382667542
2015-12-11,0.18596151471138
2015-12-14,0.20199725031852722
2015-12-15,0.2411137819290161
2015-12-16,0.19678634405136108
2015-12-17,0.23913121223449707
2015-12-18,0.20978233218193054
2015-12-21,0.2369753122329712
2015-12-22,0.21726147830486298
2015-12-23,0.20224317908287048
2015-12-24,0.18733085691928864
2015-12-28,0.18274633586406708
2015-12-29,0.16982761025428772
2015-12-30,0.15239495038986206
2015-12-31,0.15459690988063812
2016-01-04,0.15627174079418182
2016-01-05,0.22038576006889343
2016-01-06,0.23111745715141296
2016-01-07,0.24068284034729004
2016-01-08,0.26297199726104736
2016-01-11,0.2688305675983429
2016-01-12,0.2637145519256592
2016-01-13,0.27101555466651917
2016-01-14,0.30838117003440857
2016-01-15,0.320710688829422
2016-01-19,0.3372158408164978
2016-01-20,0.29470792412757874
2016-01-21,0.34145718812942505
2016-01-22,0.3318510055541992
2016-01-25,0.28078436851501465
2016-01-26,0.2700037956237793
2016-01-27,0.28846243023872375
2016-01-28,0.33386263251304626
2016-01-29,0.29215008020401
2016-02-01,0.25877949595451355
2016-02-02,0.23800620436668396
2016-02-03,0.2392795830965042
2016-02-04,0.2845239043235779
2016-02-05,0.2711735963821411
2016-02-08,0.25795185565948486
2016-02-09,0.2857729494571686
2016-02-10,0.2777809798717499
2016-02-11,0.25425562262535095
2016-02-12,0.2794243097305298
2016-02-16,0.21953952312469482
2016-02-17,0.2132466733455658
2016-02-18,0.21090082824230194
2016-02-19,0.20139844715595245
2016-02-22,0.2020503282546997
2016-02-23,0.18235476315021515
2016-02-24,0.16855767369270325
2016-02-25,0.20000505447387695
2016-02-26,0.18028104305267334
2016-02-29,0.17154647409915924
2016-03-01,0.16869644820690155
