date,AAPL
2013-05-09,0.20542511343955994
2013-05-10,0.20712952315807343
2013-05-13,0.19936159253120422
2013-05-14,0.20035822689533234
2013-05-15,0.21448656916618347
2013-05-16,0.2548872232437134
2013-05-17,0.2783135771751404
2013-05-20,0.23723284900188446
2013-05-21,0.23969140648841858
2013-05-22,0.2581736445426941
2013-05-23,0.2581489682197571
2013-05-24,0.23456378281116486
2013-05-28,0.19472341239452362
2013-05-29,0.21736948192119598
2013-05-30,0.2141346037387848
2013-05-31,0.19082841277122498
2013-06-03,0.18058118224143982
2013-06-04,0.2151201069355011
2013-06-05,0.197696715593338
2013-06-06,0.20622868835926056
2013-06-07,0.21876272559165955
2013-06-10,0.20438596606254578
2013-06-11,0.24331076443195343
2013-06-12,0.21573109924793243
2013-06-13,0.19686193764209747
2013-06-14,0.2044338434934616
2013-06-17,0.1822536736726761
2013-06-18,0.18949024379253387
2013-06-19,0.17105109989643097
2013-06-20,0.18517601490020752
2013-06-21,0.20166778564453125
2013-06-24,0.21501274406909943
2013-06-25,0.24394476413726807
2013-06-26,0.21569105982780457
2013-06-27,0.20305509865283966
2013-06-28,0.1985510140657425
2013-07-01,0.23069997131824493
2013-07-02,0.21472564339637756
2013-07-03,0.2263413965702057
2013-07-05,0.23974402248859406
2013-07-08,0.200841024518013
2013-07-09,0.21628150343894958
2013-07-10,0.22248145937919617
2013-07-11,0.22709770500659943
2013-07-12,0.1982620507478714
2013-07-15,0.18473932147026062
2013-07-16,0.17974570393562317
2013-07-17,0.18434174358844757
2013-07-18,0.16637738049030304
2013-07-19,0.1584959626197815
2013-07-22,0.15983018279075623
2013-07-23,0.16280576586723328
2013-07-24,0.16277451813220978
2013-07-25,0.1924244910478592
2013-07-26,0.1690402328968048
2013-07-29,0.16135857999324799
2013-07-30,0.15868951380252838
2013-07-31,0.16066677868366241
2013-08-01,0.16697821021080017
2013-08-02,0.15380078554153442
2013-08-05,0.13885729014873505
2013-08-06,0.1505313217639923
2013-08-07,0.16067977249622345
2013-08-08,0.16639307141304016
2013-08-09,0.14866790175437927
2013-08-12,0.14205996692180634
2013-08-13,0.15313565731048584
2013-08-14,0.20521549880504608
2013-08-15,0.2065867930650711
2013-08-16,0.1911681592464447
2013-08-19,0.16079404950141907
2013-08-20,0.17281660437583923
2013-08-21,0.17423871159553528
2013-08-22,0.1800888627767563
2013-08-23,0.1727394461631775
2013-08-26,0.14824272692203522
2013-08-27,0.15127289295196533
2013-08-28,0.18473759293556213
2013-08-29,0.18306872248649597
2013-08-30,0.15929089486598969
2013-09-03,0.15652719140052795
2013-09-04,0.18733689188957214
2013-09-05,0.17044100165367126
2013-09-06,0.14758938550949097
2013-09-09,0.16172614693641663
2013-09-10,0.15450385212898254
2013-09-11,0.231042742729187
2013-09-12,0.23921580612659454
2013-09-13,0.20347559452056885
2013-09-16,0.1665266454219818
2013-09-17,0.2018701583147049
2013-09-18,0.20787933468818665
2013-09-19,0.2059900015592575
2013-09-20,0.16941237449645996
2013-09-23,0.17322038114070892
2013-09-24,0.2280750274658203
2013-09-25,0.19701310992240906
2013-09-26,0.1947748064994812
2013-09-27,0.1643761694431305
2013-09-30,0.15326735377311707
2013-10-01,0.17347463965415955
2013-10-02,0.17446297407150269
2013-10-03,0.17031601071357727
2013-10-04,0.1836840957403183
2013-10-07,0.161522775888443
2013-10-08,0.168563574552536
2013-10-09,0.1863962709903717
2013-10-10,0.18913111090660095
2013-10-11,0.16968931257724762
2013-10-14,0.15448547899723053
2013-10-15,0.16016247868537903
2013-10-16,0.166953444480896
2013-10-17,0.14970263838768005
2013-10-18,0.13750648498535156
2013-10-21,0.12801893055438995
2013-10-22,0.14533200860023499
2013-10-23,0.2236657440662384
2013-10-24,0.18476378917694092
2013-10-25,0.15868747234344482
2013-10-28,0.1548754721879959
2013-10-29,0.15853586792945862
2013-10-30,0.23078513145446777
2013-10-31,0.2075837105512619
2013-11-01,0.1797488033771515
2013-11-04,0.16687166690826416
2013-11-05,0.1680423766374588
2013-11-06,0.17016591131687164
2013-11-07,0.15990445017814636
2013-11-08,0.17472520470619202
2013-11-11,0.14982999861240387
2013-11-12,0.1673523485660553
2013-11-13,0.1604517251253128
2013-11-14,0.1470487415790558
2013-11-15,0.13953638076782227
2013-11-18,0.13443052768707275
2013-11-19,0.1389114111661911
2013-11-20,0.14281491935253143
2013-11-21,0.13863547146320343
2013-11-22,0.13612207770347595
2013-11-25,0.12626062333583832
2013-11-26,0.1251823604106903
2013-11-27,0.12605439126491547
2013-11-29,0.12672626972198486
2013-12-02,0.12465778738260269
2013-12-03,0.15235601365566254
2013-12-04,0.1508120596408844
2013-12-05,0.15605878829956055
2013-12-06,0.15208347141742706
2013-12-09,0.13816790282726288
2013-12-10,0.13256245851516724
2013-12-11,0.13310594856739044
2013-12-12,0.14346450567245483
2013-12-13,0.1391201913356781
2013-12-16,0.13395956158638
2013-12-17,0.13099738955497742
2013-12-18,0.13223841786384583
2013-12-19,0.17175842821598053
2013-12-20,0.15274876356124878
2013-12-23,0.1291923075914383
2013-12-24,0.13508492708206177
2013-12-26,0.13384675979614258
2013-12-27,0.12857858836650848
2013-12-30,0.12185190618038177
2013-12-31,0.12563930451869965
2014-01-02,0.12077627331018448
2014-01-03,0.1237325519323349
2014-01-06,0.12653525173664093
2014-01-07,0.1512037068605423
2014-01-08,0.14054033160209656
2014-01-09,0.14018337428569794
2014-01-10,0.1462140530347824
2014-01-13,0.1394929140806198
2014-01-14,0.15629050135612488
2014-01-15,0.14365841448307037
2014-01-16,0.13867266476154327
2014-01-17,0.13784874975681305
2014-01-21,0.13743802905082703
2014-01-22,0.15830202400684357
2014-01-23,0.16172417998313904
2014-01-24,0.16442406177520752
2014-01-27,0.16092678904533386
2014-01-28,0.17811614274978638
2014-01-29,0.23280921578407288
2014-01-30,0.2200193852186203
2014-01-31,0.18395884335041046
2014-02-03,0.17342498898506165
2014-02-04,0.1940232366323471
2014-02-05,0.18148794770240784
2014-02-06,0.17450514435768127
2014-02-07,0.15950551629066467
2014-02-10,0.14697358012199402
2014-02-11,0.1554017961025238
2014-02-12,0.14616113901138306
2014-02-13,0.1516716629266739
2014-02-14,0.13659624755382538
2014-02-18,0.1352277547121048
2014-02-19,0.13267122209072113
2014-02-20,0.14909861981868744
2014-02-21,0.15275560319423676
2014-02-24,0.14298298954963684
2014-02-25,0.15428516268730164
2014-02-26,0.15332379937171936
2014-02-27,0.1543179601430893
2014-02-28,0.15512803196907043
2014-03-03,0.15486867725849152
2014-03-04,0.16869743168354034
2014-03-05,0.15034405887126923
2014-03-06,0.14687959849834442
2014-03-07,0.1390228271484375
2014-03-10,0.1367906779050827
2014-03-11,0.13943453133106232
2014-03-12,0.13740535080432892
2014-03-13,0.13681301474571228
2014-03-14,0.14572064578533173
2014-03-17,0.1447925567626953
2014-03-18,0.13507720828056335
2014-03-19,0.13284775614738464
2014-03-20,0.1371789574623108
2014-03-21,0.1371736377477646
2014-03-24,0.13880303502082825
2014-03-25,0.15290550887584686
2014-03-26,0.14400088787078857
2014-03-27,0.141853466629982
2014-03-28,0.15157844126224518
2014-03-31,0.13470055162906647
2014-04-01,0.13428787887096405
2014-04-02,0.1301698386669159
2014-04-03,0.12871558964252472
2014-04-04,0.12576445937156677
2014-04-07,0.13135571777820587
2014-04-08,0.14015445113182068
2014-04-09,0.14297552406787872
2014-04-10,0.13655640184879303
2014-04-11,0.1423099786043167
2014-04-14,0.15019720792770386
2014-04-15,0.14342351257801056
2014-04-16,0.1495722085237503
2014-04-17,0.1433635652065277
2014-04-21,0.1322857141494751
2014-04-22,0.13122951984405518
2014-04-23,0.12618646025657654
2014-04-24,0.12671402096748352
2014-04-25,0.13762423396110535
2014-04-28,0.13277684152126312
2014-04-29,0.16400161385536194
2014-04-30,0.15757068991661072
2014-05-01,0.16015207767486572
2014-05-02,0.15403926372528076
2014-05-05,0.14090904593467712
2014-05-06,0.1409987211227417
2014-05-07,0.14223161339759827
2014-05-08,0.1559552401304245
2014-05-09,0.14431148767471313
2014-05-12,0.14007756114006042
2014-05-13,0.13378676772117615
2014-05-14,0.13241396844387054
2014-05-15,0.13083603978157043
2014-05-16,0.13663557171821594
2014-05-19,0.12779207527637482
2014-05-20,0.13289323449134827
2014-05-21,0.1343451887369156
2014-05-22,0.12640418112277985
2014-05-23,0.12239320576190948
2014-05-27,0.11628357321023941
2014-05-28,0.11870284378528595
2014-05-29,0.12209837138652802
2014-05-30,0.12222151458263397
2014-06-02,0.1362600475549698
2014-06-03,0.15231019258499146
2014-06-04,0.14176639914512634
2014-06-05,0.13667888939380646
2014-06-06,0.13597682118415833
2014-06-09,0.13390898704528809
2014-06-10,0.15596751868724823
2014-06-11,0.1569679081439972
2014-06-12,0.14407941699028015
2014-06-13,0.15680094063282013
2014-06-16,0.16366052627563477
2014-06-17,0.1529645472764969
2014-06-18,0.14739032089710236
2014-06-19,0.14680054783821106
2014-06-20,0.14431187510490417
2014-06-23,0.13793399930000305
2014-06-24,0.1386430263519287
2014-06-25,0.1419171243906021
2014-06-26,0.1496748924255371
2014-06-27,0.15110917389392853
2014-06-30,0.14558860659599304
2014-07-01,0.14458085596561432
2014-07-02,0.14177757501602173
2014-07-03,0.13594064116477966
2014-07-07,0.14397406578063965
2014-07-08,0.14295795559883118
2014-07-09,0.1600305140018463
2014-07-10,0.15583889186382294
2014-07-11,0.15373076498508453
2014-07-14,0.14472994208335876
2014-07-15,0.13603907823562622
2014-07-16,0.14042159914970398
2014-07-17,0.1428217738866806
2014-07-18,0.16165490448474884
2014-07-21,0.14978235960006714
2014-07-22,0.13796105980873108
2014-07-23,0.13179394602775574
2014-07-24,0.15257951617240906
2014-07-25,0.1520162671804428
2014-07-28,0.14579926431179047
2014-07-29,0.14987191557884216
2014-07-30,0.1443701684474945
2014-07-31,0.15095889568328857
2014-08-01,0.16879093647003174
2014-08-04,0.1828957349061966
2014-08-05,0.15898831188678741
2014-08-06,0.18003249168395996
2014-08-07,0.15747661888599396
2014-08-08,0.16119900345802307
2014-08-11,0.16586652398109436
2014-08-12,0.1430264264345169
2014-08-13,0.14574548602104187
2014-08-14,0.13395825028419495
2014-08-15,0.12885162234306335
2014-08-18,0.13694266974925995
2014-08-19,0.12421387434005737
2014-08-20,0.12532293796539307
2014-08-21,0.1290571242570877
2014-08-22,0.12166805565357208
2014-08-25,0.12216468900442123
2014-08-26,0.12001042068004608
2014-08-27,0.11658237129449844
2014-08-28,0.12053973972797394
2014-08-29,0.11961738765239716
2014-09-02,0.11775939166545868
2014-09-03,0.12341135740280151
2014-09-04,0.177139014005661
2014-09-05,0.16981157660484314
2014-09-08,0.15636900067329407
2014-09-09,0.14523176848888397
2014-09-10,0.2575942277908325
2014-09-11,0.24834883213043213
2014-09-12,0.1902017742395401
2014-09-15,0.18287287652492523
2014-09-16,0.19258348643779755
2014-09-17,0.200938418507576
2014-09-18,0.18909913301467896
2014-09-19,0.16341033577919006
2014-09-22,0.16025176644325256
2014-09-23,0.17187710106372833
2014-09-24,0.16823658347129822
2014-09-25,0.173635333776474
2014-09-26,0.20648041367530823
2014-09-29,0.17314480245113373
2014-09-30,0.18003669381141663
2014-10-01,0.1780461221933365
2014-10-02,0.18409739434719086
2014-10-03,0.19369551539421082
2014-10-06,0.17115870118141174
2014-10-07,0.17483815550804138
2014-10-08,0.18008780479431152
2014-10-09,0.18993398547172546
2014-10-10,0.20702612400054932
2014-10-13,0.22010377049446106
2014-10-14,0.226347416639328
2014-10-15,0.236348956823349
2014-10-16,0.3061351180076599
2014-10-17,0.2924267649650574
2014-10-20,0.21905069053173065
2014-10-21,0.20104153454303741
2014-10-22,0.21271196007728577
2014-10-23,0.19373999536037445
2014-10-24,0.1763744056224823
2014-10-27,0.15907077491283417
2014-10-28,0.15458300709724426
2014-10-29,0.14533188939094543
2014-10-30,0.16127419471740723
2014-10-31,0.15289022028446198
2014-11-03,0.1412665694952011
2014-11-04,0.14059937000274658
2014-11-05,0.13954505324363708
2014-11-06,0.14365631341934204
2014-11-07,0.1335269659757614
2014-11-10,0.12872907519340515
2014-11-11,0.1207122951745987
2014-11-12,0.12215640395879745
2014-11-13,0.12535443902015686
2014-11-14,0.13399726152420044
2014-11-17,0.12726041674613953
2014-11-18,0.1406184434890747
2014-11-19,0.13060326874256134
2014-11-20,0.14598599076271057
2014-11-21,0.1352333128452301
2014-11-24,0.14477317035198212
2014-11-25,0.13167597353458405
2014-11-26,0.14751067757606506
2014-11-28,0.13509535789489746
2014-12-01,0.15686792135238647
2014-12-02,0.261400431394577
2014-12-03,0.21306255459785461
2014-12-04,0.18238835036754608
2014-12-05,0.1720646619796753
2014-12-08,0.16893532872200012
2014-12-09,0.20361807942390442
2014-12-10,0.21621839702129364
2014-12-11,0.22156301140785217
2014-12-12,0.2013016641139984
2014-12-15,0.21423284709453583
2014-12-16,0.2778650224208832
2014-12-17,0.2857499420642853
2014-12-18,0.2681693732738495
2014-12-19,0.21413882076740265
2014-12-22,0.20656204223632812
2014-12-23,0.18113026022911072
2014-12-24,0.16577771306037903
2014-12-26,0.16132038831710815
2014-12-29,0.1471247524023056
2014-12-30,0.1472608745098114
2014-12-31,0.1563110649585724
2015-01-02,0.1617337018251419
2015-01-05,0.21011468768119812
2015-01-06,0.21825356781482697
2015-01-07,0.24740752577781677
2015-01-08,0.2216755598783493
2015-01-09,0.18888446688652039
2015-01-12,0.2223840206861496
2015-01-13,0.22853222489356995
2015-01-14,0.24143198132514954
2015-01-15,0.2491423636674881
2015-01-16,0.2570762634277344
2015-01-20,0.23041725158691406
2015-01-21,0.23784832656383514
2015-01-22,0.22212544083595276
2015-01-23,0.21467962861061096
2015-01-26,0.19860875606536865
2015-01-27,0.18851102888584137
2015-01-28,0.23006972670555115
2015-01-29,0.2613445818424225
2015-01-30,0.23215432465076447
2015-02-02,0.23100939393043518
2015-02-03,0.2555012106895447
2015-02-04,0.22934074699878693
2015-02-05,0.21962106227874756
2015-02-06,0.19263526797294617
2015-02-09,0.1951998472213745
2015-02-10,0.18921580910682678
2015-02-11,0.17076042294502258
2015-02-12,0.16651149094104767
2015-02-13,0.17548668384552002
2015-02-17,0.16607460379600525
2015-02-18,0.17071478068828583
2015-02-19,0.1534394919872284
2015-02-20,0.1357056200504303
2015-02-23,0.1342894434928894
2015-02-24,0.13858316838741302
2015-02-25,0.1632123589515686
2015-02-26,0.18965227901935577
2015-02-27,0.22266021370887756
2015-03-02,0.19525285065174103
2015-03-03,0.1816275417804718
2015-03-04,0.18048855662345886
2015-03-05,0.17550437152385712
2015-03-06,0.18766726553440094
2015-03-09,0.19722487032413483
2015-03-10,0.23846857249736786
2015-03-11,0.2240704596042633
2015-03-12,0.22457119822502136
2015-03-13,0.21076548099517822
2015-03-16,0.20358292758464813
2015-03-17,0.185133159160614
2015-03-18,0.17634674906730652
2015-03-19,0.19673584401607513
2015-03-20,0.17915090918540955
2015-03-23,0.16808393597602844
2015-03-24,0.16430148482322693
2015-03-25,0.16376470029354095
2015-03-26,0.1736402064561844
2015-03-27,0.19557388126850128
2015-03-30,0.1729118674993515
2015-03-31,0.1599326878786087
2015-04-01,0.16482260823249817
2015-04-02,0.19423224031925201
2015-04-06,0.16297262907028198
2015-04-07,0.15715539455413818
2015-04-08,0.1497773826122284
2015-04-09,0.1695781946182251
2015-04-10,0.16351202130317688
2015-04-13,0.153216153383255
2015-04-14,0.14806334674358368
2015-04-15,0.14406311511993408
2015-04-16,0.14008729159832
2015-04-17,0.13995078206062317
2015-04-20,0.14725416898727417
2015-04-21,0.13928845524787903
2015-04-22,0.13648930191993713
2015-04-23,0.13985492289066315
2015-04-24,0.13795611262321472
2015-04-27,0.13080671429634094
2015-04-28,0.14699824154376984
2015-04-29,0.21080708503723145
2015-04-30,0.1933600902557373
2015-05-01,0.19607193768024445
2015-05-04,0.1701032817363739
2015-05-05,0.1713450849056244
2015-05-06,0.18288013339042664
2015-05-07,0.2042355239391327
2015-05-08,0.1904168725013733
2015-05-11,0.16504620015621185
2015-05-12,0.17286360263824463
2015-05-13,0.17553524672985077
2015-05-14,0.1685628592967987
2015-05-15,0.14827550947666168
2015-05-18,0.1507328450679779
2015-05-19,0.1543201357126236
2015-05-20,0.14649070799350739
2015-05-21,0.14527496695518494
2015-05-22,0.13700060546398163
2015-05-26,0.13183973729610443
2015-05-27,0.1492602378129959
2015-05-28,0.13476571440696716
2015-05-29,0.1312609165906906
2015-06-01,0.13648159801959991
2015-06-02,0.13653895258903503
2015-06-03,0.13616856932640076
2015-06-04,0.13041554391384125
2015-06-05,0.13805541396141052
2015-06-08,0.13603541254997253
2015-06-09,0.14326849579811096
2015-06-10,0.15127912163734436
2015-06-11,0.13881166279315948
2015-06-12,0.13764694333076477
2015-06-15,0.13514547049999237
2015-06-16,0.14189334213733673
2015-06-17,0.13488534092903137
2015-06-18,0.13607902824878693
2015-06-19,0.1278708279132843
2015-06-22,0.12345902621746063
2015-06-23,0.12261216342449188
2015-06-24,0.11957769095897675
2015-06-25,0.1307343989610672
2015-06-26,0.12948636710643768
2015-06-29,0.13107538223266602
2015-06-30,0.1420173943042755
2015-07-01,0.1516806036233902
2015-07-02,0.13431359827518463
2015-07-06,0.12679052352905273
2015-07-07,0.13819918036460876
2015-07-08,0.15105794370174408
2015-07-09,0.1648532599210739
2015-07-10,0.17908014357089996
2015-07-13,0.1552218347787857
2015-07-14,0.13537240028381348
2015-07-15,0.13229873776435852
2015-07-16,0.13112714886665344
2015-07-17,0.12439100444316864
2015-07-20,0.12526018917560577
2015-07-21,0.12841348350048065
2015-07-22,0.1503637284040451
2015-07-23,0.19919036328792572
2015-07-24,0.1586112231016159
2015-07-27,0.16092047095298767
2015-07-28,0.16406060755252838
2015-07-29,0.15447470545768738
2015-07-30,0.16100886464118958
2015-07-31,0.1525038778781891
2015-08-03,0.14787134528160095
2015-08-04,0.19541561603546143
2015-08-05,0.2536417543888092
2015-08-06,0.2401411533355713
2015-08-07,0.209182471036911
2015-08-10,0.1994503289461136
2015-08-11,0.18195948004722595
2015-08-12,0.22764258086681366
2015-08-13,0.29124706983566284
2015-08-14,0.22603628039360046
2015-08-17,0.19727587699890137
2015-08-18,0.19173690676689148
2015-08-19,0.18125680088996887
2015-08-20,0.2114621102809906
2015-08-21,0.21532127261161804
2015-08-24,0.3109729290008545
2015-08-25,0.45309263467788696
2015-08-26,0.41176414489746094
2015-08-27,0.4066358506679535
2015-08-28,0.34369590878486633
2015-08-31,0.29479116201400757
2015-09-01,0.28987422585487366
2015-09-02,0.34088897705078125
2015-09-03,0.30792564153671265
2015-09-04,0.2995341420173645
2015-09-08,0.2815660536289215
2015-09-09,0.2513992488384247
2015-09-10,0.3074333071708679
2015-09-11,0.28298431634902954
2015-09-14,0.23187048733234406
2015-09-15,0.24375197291374207
2015-09-16,0.21623054146766663
2015-09-17,0.19842329621315002
2015-09-18,0.26610469818115234
2015-09-21,0.2452133148908615
2015-09-22,0.21567973494529724
2015-09-23,0.2186521589756012
2015-09-24,0.1919449269771576
2015-09-25,0.20900698006153107
2015-09-28,0.216648668050766
2015-09-29,0.22783112525939941
2015-09-30,0.2542923390865326
2015-10-01,0.24578110873699188
2015-10-02,0.2565571963787079
2015-10-05,0.23777508735656738
2015-10-06,0.21140272915363312
2015-10-07,0.22484929859638214
2015-10-08,0.21860942244529724
2015-10-09,0.228878453373909
2015-10-12,0.21101808547973633
2015-10-13,0.1863395720720291
2015-10-14,0.18606232106685638
2015-10-15,0.19262190163135529
2015-10-16,0.1842826008796692
2015-10-19,0.17594996094703674
2015-10-20,0.1741870939731598
2015-10-21,0.1984163224697113
2015-10-22,0.1847141534090042
2015-10-23,0.17795972526073456
2015-10-26,0.17905110120773315
2015-10-27,0.18783007562160492
2015-10-28,0.19687648117542267
2015-10-29,0.22294321656227112
2015-10-30,0.1814284473657608
2015-11-02,0.1666896641254425
2015-11-03,0.14860799908638
2015-11-04,0.16183972358703613
2015-11-05,0.17081989347934723
2015-11-06,0.16890637576580048
2015-11-09,0.16512222588062286
2015-11-10,0.17341198027133942
2015-11-11,0.19774076342582703
2015-11-12,0.19363214075565338
2015-11-13,0.19295379519462585
2015-11-16,0.2022518813610077
2015-11-17,0.20552906394004822
2015-11-18,0.1891706883907318
2015-11-19,0.1804448366165161
2015-11-20,0.17956331372261047
2015-11-23,0.1554127037525177
2015-11-24,0.1643156260251999
2015-11-25,0.1769198775291443
2015-11-27,0.1493784487247467
2015-11-30,0.15279583632946014
2015-12-01,0.15527120232582092
2015-12-02,0.15360036492347717
2015-12-03,0.160567045211792
2015-12-04,0.18116070330142975
2015-12-07,0.18215687572956085
2015-12-08,0.1809571236371994
2015-12-09,0.18945294618606567
2015-12-10,0.1956087201833725
2015-12-11,0.1875186711549759
2015-12-14,0.20280671119689941
2015-12-15,0.2415229082107544
2015-12-16,0.19831152260303497
2015-12-17,0.23860721290111542
2015-12-18,0.20863211154937744
2015-12-21,0.23443400859832764
2015-12-22,0.21379494667053223
2015-12-23,0.1980794370174408
2015-12-24,0.18280856311321259
2015-12-28,0.1790236383676529
2015-12-29,0.1696113497018814
2015-12-30,0.15408802032470703
2015-12-31,0.15831491351127625
2016-01-04,0.16026434302330017
2016-01-05,0.22677795588970184
2016-01-06,0.23937392234802246
2016-01-07,0.24811026453971863
2016-01-08,0.26824289560317993
2016-01-11,0.27147287130355835
2016-01-12,0.26099836826324463
2016-01-13,0.26005202531814575
2016-01-14,0.2906718850135803
2016-01-15,0.2978246808052063
2016-01-19,0.31482958793640137
2016-01-20,0.27513587474823
2016-01-21,0.32303518056869507
2016-01-22,0.31342917680740356
2016-01-25,0.26509740948677063
2016-01-26,0.2563548982143402
2016-01-27,0.2799781858921051
2016-01-28,0.3277173638343811
2016-01-29,0.2892363965511322
2016-02-01,0.25930219888687134
2016-02-02,0.2394077032804489
2016-02-03,0.2392568141222
2016-02-04,0.2839433550834656
2016-02-05,0.27311351895332336
2016-02-08,0.2618452310562134
2016-02-09,0.28872379660606384
2016-02-10,0.2815309166908264
2016-02-11,0.25886771082878113
2016-02-12,0.2812870740890503
2016-02-16,0.22455421090126038
2016-02-17,0.215619295835495
2016-02-18,0.2133595198392868
2016-02-19,0.20444254577159882
2016-02-22,0.20499059557914734
2016-02-23,0.1854584664106369
2016-02-24,0.171615332365036
2016-02-25,0.2054746150970459
2016-02-26,0.18431012332439423
2016-02-29,0.18216265738010406
2016-03-01,0.17621484398841858
2016-03-02,0.18166309595108032
2016-03-03,0.17349770665168762
2016-03-04,0.1735137403011322
2016-03-07,0.18627682328224182
2016-03-08,0.1766892820596695
2016-03-09,0.19133985042572021
2016-03-10,0.18461406230926514
2016-03-11,0.21228070557117462
2016-03-14,0.16536936163902283
2016-03-15,0.15597298741340637
2016-03-16,0.16808924078941345
2016-03-17,0.17007365822792053
2016-03-18,0.16590586304664612
2016-03-21,0.15541300177574158
2016-03-22,0.18244753777980804
2016-03-23,0.15938735008239746
2016-03-24,0.15309424698352814
2016-03-28,0.14768454432487488
2016-03-29,0.14656008780002594
2016-03-30,0.1486770361661911
2016-03-31,0.16961869597434998
2016-04-01,0.14899320900440216
2016-04-04,0.15285395085811615
2016-04-05,0.1677025705575943
2016-04-06,0.16884808242321014
2016-04-07,0.1567758172750473
2016-04-08,0.16365580260753632
2016-04-11,0.16586355865001678
2016-04-12,0.16806098818778992
2016-04-13,0.16793979704380035
2016-04-14,0.15539558231830597
2016-04-15,0.14358869194984436
2016-04-18,0.16840219497680664
2016-04-19,0.15686066448688507
2016-04-20,0.16562879085540771
2016-04-21,0.15564794838428497
2016-04-22,0.1584118902683258
2016-04-25,0.16717250645160675
2016-04-26,0.1549658626317978
2016-04-27,0.16389593482017517
2016-04-28,0.22087831795215607
2016-04-29,0.21101558208465576
2016-05-02,0.20119833946228027
2016-05-03,0.19128471612930298
2016-05-04,0.19837503135204315
2016-05-05,0.1943846493959427
2016-05-06,0.17735478281974792
2016-05-09,0.18468941748142242
2016-05-10,0.17268911004066467
2016-05-11,0.17762288451194763
2016-05-12,0.16811919212341309
2016-05-13,0.2073436975479126
2016-05-16,0.1934390366077423
2016-05-17,0.18354767560958862
2016-05-18,0.19427265226840973
2016-05-19,0.1975189745426178
2016-05-20,0.1905393749475479
2016-05-23,0.16229984164237976
2016-05-24,0.167011097073555
2016-05-25,0.15329459309577942
2016-05-26,0.15438950061798096
2016-05-27,0.15710106492042542
2016-05-31,0.14969971776008606
2016-06-01,0.14448045194149017
2016-06-02,0.14353026449680328
2016-06-03,0.15977679193019867
2016-06-06,0.14676566421985626
2016-06-07,0.13980057835578918
2016-06-08,0.1347637176513672
2016-06-09,0.12836094200611115
2016-06-10,0.13422474265098572
2016-06-13,0.1377030313014984
2016-06-14,0.16013789176940918
2016-06-15,0.1535346955060959
2016-06-16,0.15247222781181335
2016-06-17,0.1566234827041626
2016-06-20,0.1613381803035736
2016-06-21,0.1430528461933136
2016-06-22,0.15574660897254944
2016-06-23,0.14809945225715637
2016-06-24,0.14435240626335144
2016-06-27,0.1912086009979248
2016-06-28,0.18457330763339996
2016-06-29,0.15790286660194397
2016-06-30,0.15584683418273926
2016-07-01,0.14687499403953552
2016-07-05,0.14179950952529907
2016-07-06,0.13484220206737518
2016-07-07,0.15916931629180908
2016-07-08,0.14176136255264282
2016-07-11,0.13432805240154266
2016-07-12,0.12542852759361267
2016-07-13,0.12353737652301788
2016-07-14,0.12367746978998184
2016-07-15,0.12227411568164825
2016-07-18,0.12159953266382217
2016-07-19,0.11832424253225327
2016-07-20,0.11783947795629501
2016-07-21,0.11545107513666153
2016-07-22,0.11998655647039413
2016-07-25,0.12080196291208267
2016-07-26,0.12380518764257431
2016-07-27,0.13033339381217957
2016-07-28,0.14494279026985168
2016-07-29,0.1277458369731903
2016-08-01,0.12513335049152374
2016-08-02,0.11937488615512848
2016-08-03,0.13222287595272064
2016-08-04,0.12093524634838104
2016-08-05,0.12376371771097183
2016-08-08,0.11512790620326996
2016-08-09,0.11585099995136261
2016-08-10,0.11845263093709946
2016-08-11,0.11331949383020401
2016-08-12,0.11462490260601044
2016-08-15,0.11035723984241486
2016-08-16,0.11130963265895844
2016-08-17,0.11307765543460846
2016-08-18,0.12901397049427032
2016-08-19,0.1165054440498352
2016-08-22,0.11909252405166626
2016-08-23,0.12288062274456024
2016-08-24,0.11775811016559601
2016-08-25,0.12225041538476944
2016-08-26,0.1253926008939743
2016-08-29,0.1399311125278473
2016-08-30,0.13232025504112244
2016-08-31,0.13180039823055267
2016-09-01,0.13005836308002472
2016-09-02,0.1284242868423462
2016-09-06,0.1259288489818573
2016-09-07,0.12079991400241852
2016-09-08,0.13469794392585754
2016-09-09,0.14926999807357788
2016-09-12,0.15369021892547607
2016-09-13,0.1663540154695511
2016-09-14,0.17277368903160095
2016-09-15,0.21085718274116516
2016-09-16,0.18350018560886383
2016-09-19,0.1739635467529297
2016-09-20,0.17963743209838867
2016-09-21,0.1764257699251175
2016-09-22,0.17229577898979187
2016-09-23,0.14782091975212097
2016-09-26,0.19853195548057556
2016-09-27,0.15633155405521393
2016-09-28,0.15324978530406952
2016-09-29,0.1439206749200821
2016-09-30,0.1631019562482834
2016-10-03,0.14587020874023438
2016-10-04,0.13265511393547058
2016-10-05,0.15198533236980438
2016-10-06,0.13627561926841736
2016-10-07,0.13365721702575684
2016-10-10,0.13608932495117188
2016-10-11,0.1299201399087906
2016-10-12,0.1541990041732788
2016-10-13,0.1426730751991272
2016-10-14,0.14117810130119324
2016-10-17,0.13785067200660706
2016-10-18,0.13167056441307068
2016-10-19,0.12141919136047363
2016-10-20,0.11848743259906769
2016-10-21,0.13075017929077148
2016-10-24,0.12069211155176163
2016-10-25,0.11440100520849228
2016-10-26,0.11299006640911102
2016-10-27,0.15579549968242645
